timestamp,cpu_usage_rate,active_connections,replicas
2024-04-02 18:04:00,23.893902536430097,83,15
2024-04-02 18:06:00,26.139369998732374,65,15
2024-04-02 18:08:00,29.335885440063244,81,15
2024-04-02 18:10:00,17.49256895685547,92,15
2024-04-02 18:12:00,23.061317123307674,77,15
2024-04-02 18:14:00,25.11689828411174,75,15
2024-04-02 18:16:00,21.8886554767402,68,15
2024-04-02 18:18:00,23.176312795127586,62,15
2024-04-02 18:20:00,27.977989582394912,56,15
2024-04-02 18:22:00,17.96686573297283,66,15
2024-04-02 18:24:00,27.935410217488414,82,15
2024-04-02 18:26:00,23.81915690032303,76,15
2024-04-02 18:28:00,25.3663339555877,68,15
2024-04-02 18:30:00,30.622941777582568,72,15
2024-04-02 18:32:00,33.04734786394521,70,15
2024-04-02 18:34:00,30.97879085427316,63,15
2024-04-02 18:36:00,18.87465452193284,70,15
2024-04-02 18:38:00,28.22558975780874,49,15
2024-04-02 18:40:00,20.597811915875454,74,15
2024-04-02 18:42:00,27.122517847400527,43,15
2024-04-02 18:44:00,36.80948855232698,59,15
2024-04-02 18:46:00,20.742575140766668,51,15
2024-04-02 18:48:00,28.552715850643803,78,15
2024-04-02 18:50:00,26.82209545362765,54,15
2024-04-02 18:52:00,22.762440790496647,66,15
2024-04-02 18:54:00,24.97233351454686,83,15
2024-04-02 18:56:00,20.69524974917293,77,15
2024-04-02 18:58:00,24.05032513634654,60,15
2024-04-02 19:00:00,29.325729974832726,75,15
2024-04-02 19:02:00,27.017844957897662,52,15
2024-04-02 19:04:00,16.230971080039403,76,15
2024-04-02 19:06:00,33.21429138141433,71,15
2024-04-02 19:08:00,25.307363320840118,63,15
2024-04-02 19:10:00,30.405745254225565,64,15
2024-04-02 19:12:00,24.893174953545042,60,15
2024-04-02 19:14:00,24.6262287503992,61,15
2024-04-02 19:16:00,28.10097216481097,76,15
2024-04-02 19:18:00,19.874143645702112,80,15
2024-04-02 19:20:00,24.788325102233593,74,15
2024-04-02 19:22:00,22.90453752625341,70,15
2024-04-02 19:24:00,14.238388130237269,67,15
2024-04-02 19:26:00,21.593726565935153,52,15
2024-04-02 19:28:00,22.03384152313082,50,15
2024-04-02 19:30:00,21.568320248963794,69,15
2024-04-02 19:32:00,23.492008132476673,60,15
2024-04-02 19:34:00,23.86649874436606,60,15
2024-04-02 19:36:00,22.06787510004452,61,15
2024-04-02 19:38:00,13.054297947391314,55,15
2024-04-02 19:40:00,14.884761530461546,66,15
2024-04-02 19:42:00,31.89616744387252,56,15
2024-04-02 19:44:00,17.579044477027928,52,15
2024-04-02 19:46:00,17.05149815262581,56,15
2024-04-02 19:48:00,20.72616697038424,65,15
2024-04-02 19:50:00,10.220734230756813,69,14
2024-04-02 19:52:00,18.188816555190478,64,15
2024-04-02 19:54:00,19.714283182915512,65,15
2024-04-02 19:56:00,17.59009551263674,74,15
2024-04-02 19:58:00,22.94976929976194,46,15
2024-04-02 20:00:00,27.61377100503904,81,15
2024-04-02 20:02:00,12.915746640523832,54,15
2024-04-02 20:04:00,15.989081143758067,68,15
2024-04-02 20:06:00,8.494168866649634,77,12
2024-04-02 20:08:00,20.948468515208674,69,15
2024-04-02 20:10:00,24.833240834981154,50,15
2024-04-02 20:12:00,18.16153907322392,42,15
2024-04-02 20:14:00,16.987909326084452,50,15
2024-04-02 20:16:00,24.04472032393279,50,15
2024-04-02 20:18:00,20.273686372736687,39,15
2024-04-02 20:20:00,14.392575845776483,47,15
2024-04-02 20:22:00,18.68256046649181,47,15
2024-04-02 20:24:00,14.643456969771986,47,15
2024-04-02 20:26:00,22.51906395395353,56,15
2024-04-02 20:28:00,17.502015540170472,49,15
2024-04-02 20:30:00,19.206223047602933,41,15
2024-04-02 20:32:00,11.889691263551413,66,15
2024-04-02 20:34:00,13.237186685543211,61,15
2024-04-02 20:36:00,13.965090243884072,43,15
2024-04-02 20:38:00,21.854649648309255,53,15
2024-04-02 20:40:00,11.790389454826354,62,15
2024-04-02 20:42:00,21.502377701337686,48,15
2024-04-02 20:44:00,27.63917990802389,54,15
2024-04-02 20:46:00,20.285735712437443,55,15
2024-04-02 20:48:00,15.90560506057231,59,15
2024-04-02 20:50:00,15.478549782642718,63,15
2024-04-02 20:52:00,16.695379841261122,53,15
2024-04-02 20:54:00,14.327003434467635,50,15
2024-04-02 20:56:00,22.265704913053142,45,15
2024-04-02 20:58:00,21.395562628549243,61,15
2024-04-02 21:00:00,18.78543344637719,38,15
2024-04-02 21:02:00,23.224924169495516,53,15
2024-04-02 21:04:00,18.889883084534183,62,15
2024-04-02 21:06:00,17.026306393551803,51,15
2024-04-02 21:08:00,9.156148347978167,54,13
2024-04-02 21:10:00,16.666448419730695,42,15
2024-04-02 21:12:00,20.799500204216145,36,15
2024-04-02 21:14:00,14.652441678780663,47,15
2024-04-02 21:16:00,17.624113757176353,53,15
2024-04-02 21:18:00,10.792025984997073,47,14
2024-04-02 21:20:00,22.478613330901585,84,15
2024-04-02 21:22:00,16.893697888576312,46,15
2024-04-02 21:24:00,1.7853724749859676,43,3
2024-04-02 21:26:00,18.212546711355856,46,15
2024-04-02 21:28:00,22.972425245828266,20,15
2024-04-02 21:30:00,12.409873830635206,57,15
2024-04-02 21:32:00,12.995587780456736,50,15
2024-04-02 21:34:00,16.510321404900846,35,15
2024-04-02 21:36:00,20.166378656606497,35,15
2024-04-02 21:38:00,15.466020860445278,50,15
2024-04-02 21:40:00,18.52145280234504,56,15
2024-04-02 21:42:00,18.25179133045503,43,15
2024-04-02 21:44:00,16.7474372429758,53,15
2024-04-02 21:46:00,19.327230434197595,45,15
2024-04-02 21:48:00,27.02521124275186,38,15
2024-04-02 21:50:00,7.2454887380276904,49,10
2024-04-02 21:52:00,11.304243285232577,73,15
2024-04-02 21:54:00,5.592312182849679,32,8
2024-04-02 21:56:00,9.80746629335999,52,13
2024-04-02 21:58:00,14.823064813724928,44,15
2024-04-02 22:00:00,13.88226622815865,47,15
2024-04-02 22:02:00,13.410807533222746,38,15
2024-04-02 22:04:00,14.010130309906636,45,15
2024-04-02 22:06:00,19.62619270537699,40,15
2024-04-02 22:08:00,6.8741482295454235,51,10
2024-04-02 22:10:00,17.88862181952718,54,15
2024-04-02 22:12:00,12.966623205752601,49,15
2024-04-02 22:14:00,12.492926256244917,58,15
2024-04-02 22:16:00,13.09851154547247,33,15
2024-04-02 22:18:00,12.919779146567167,50,15
2024-04-02 22:20:00,7.368989792966714,55,10
2024-04-02 22:22:00,12.892115738176496,54,15
2024-04-02 22:24:00,16.528337292514607,45,15
2024-04-02 22:26:00,6.3060355031839235,42,9
2024-04-02 22:28:00,12.752594643854529,54,15
2024-04-02 22:30:00,8.964292543281719,25,12
2024-04-02 22:32:00,14.396549435889856,53,15
2024-04-02 22:34:00,14.698985849359152,48,15
2024-04-02 22:36:00,15.43438780911902,73,15
2024-04-02 22:38:00,14.26078003200373,37,15
2024-04-02 22:40:00,9.015792373305821,48,12
2024-04-02 22:42:00,14.027883004741671,56,15
2024-04-02 22:44:00,15.533174820550997,53,15
2024-04-02 22:46:00,11.65146005298687,48,15
2024-04-02 22:48:00,2.6174035140982,36,4
2024-04-02 22:50:00,0.1,55,1
2024-04-02 22:52:00,11.206991716111085,50,15
2024-04-02 22:54:00,8.096695329453475,35,11
2024-04-02 22:56:00,16.081844421049894,52,15
2024-04-02 22:58:00,14.3875856421997,24,15
2024-04-02 23:00:00,13.180116067095371,53,15
2024-04-02 23:02:00,14.472428985260144,42,15
2024-04-02 23:04:00,15.000887975340515,55,15
2024-04-02 23:06:00,7.684376041922921,45,11
2024-04-02 23:08:00,18.731384502392068,54,15
2024-04-02 23:10:00,16.27174533366034,37,15
2024-04-02 23:12:00,13.717917232140165,46,15
2024-04-02 23:14:00,15.48383915671646,51,15
2024-04-02 23:16:00,12.873786709566,46,15
2024-04-02 23:18:00,8.643818923943277,47,12
2024-04-02 23:20:00,15.092930847736067,35,15
2024-04-02 23:22:00,5.15969418357326,41,7
2024-04-02 23:24:00,9.761049251961492,38,13
2024-04-02 23:26:00,15.09794861588537,46,15
2024-04-02 23:28:00,19.127503077927795,50,15
2024-04-02 23:30:00,3.685446830734554,45,6
2024-04-02 23:32:00,7.410528292161282,32,10
2024-04-02 23:34:00,8.56911199968771,46,12
2024-04-02 23:36:00,10.56157864404128,48,14
2024-04-02 23:38:00,9.449149623037316,50,13
2024-04-02 23:40:00,25.1055438176301,48,15
2024-04-02 23:42:00,11.589662047888629,43,15
2024-04-02 23:44:00,10.935533519394003,45,15
2024-04-02 23:46:00,8.305513979036675,52,11
2024-04-02 23:48:00,19.704411251871036,33,15
2024-04-02 23:50:00,0.1,55,1
2024-04-02 23:52:00,17.82395509917776,44,15
2024-04-02 23:54:00,11.10762191436204,45,15
2024-04-02 23:56:00,12.734256254620536,33,15
2024-04-02 23:58:00,15.533674617674833,46,15
2024-04-03 00:00:00,14.247974555873991,44,15
2024-04-03 00:02:00,5.517424559086474,37,8
2024-04-03 00:04:00,14.217765294462566,29,15
2024-04-03 00:06:00,13.938802074833648,41,15
2024-04-03 00:08:00,15.431277860180732,39,15
2024-04-03 00:10:00,13.745188698717012,39,15
2024-04-03 00:12:00,5.586570811084679,9,7
2024-04-03 00:14:00,14.59104688560095,41,15
2024-04-03 00:16:00,0.1,51,1
2024-04-03 00:18:00,14.29875707826432,48,15
2024-04-03 00:20:00,15.465613527655446,54,15
2024-04-03 00:22:00,10.388332003008554,52,14
2024-04-03 00:24:00,13.416073139985986,33,15
2024-04-03 00:26:00,7.442199921085133,40,10
2024-04-03 00:28:00,12.697770438790519,63,15
2024-04-03 00:30:00,7.560463990312575,44,10
2024-04-03 00:32:00,11.268775289592806,36,15
2024-04-03 00:34:00,5.8009317950367585,34,8
2024-04-03 00:36:00,8.015488554244502,55,11
2024-04-03 00:38:00,10.767559732670817,46,14
2024-04-03 00:40:00,2.090043986918184,59,4
2024-04-03 00:42:00,20.71403633241495,45,15
2024-04-03 00:44:00,12.724410670618619,40,15
2024-04-03 00:46:00,20.58110166624538,60,15
2024-04-03 00:48:00,10.736381339136873,40,14
2024-04-03 00:50:00,6.037019628930257,37,8
2024-04-03 00:52:00,11.211958904324213,37,15
2024-04-03 00:54:00,1.5584055698766708,39,3
2024-04-03 00:56:00,11.762603525318305,48,15
2024-04-03 00:58:00,0.45228227614983396,33,1
2024-04-03 01:00:00,12.42919535413958,51,15
2024-04-03 01:02:00,15.024974103242378,38,15
2024-04-03 01:04:00,14.440224260442648,37,15
2024-04-03 01:06:00,13.55540546971899,56,15
2024-04-03 01:08:00,17.72471337362603,17,15
2024-04-03 01:10:00,6.6977563838124805,42,9
2024-04-03 01:12:00,11.989918332727418,30,15
2024-04-03 01:14:00,11.69617544750307,38,15
2024-04-03 01:16:00,5.835892087100963,33,8
2024-04-03 01:18:00,11.976147285074912,65,15
2024-04-03 01:20:00,18.476272072489934,53,15
2024-04-03 01:22:00,7.753477169244314,30,10
2024-04-03 01:24:00,9.53122546499086,51,13
2024-04-03 01:26:00,9.461441918846432,30,12
2024-04-03 01:28:00,7.005009288702608,41,10
2024-04-03 01:30:00,16.25394336634003,48,15
2024-04-03 01:32:00,14.842949990020358,49,15
2024-04-03 01:34:00,10.75268057168277,49,14
2024-04-03 01:36:00,11.235160717167899,51,15
2024-04-03 01:38:00,17.489967807985323,48,15
2024-04-03 01:40:00,17.028910336848746,40,15
2024-04-03 01:42:00,10.812920983704059,39,14
2024-04-03 01:44:00,9.468112299638651,62,13
2024-04-03 01:46:00,26.59357382511772,41,15
2024-04-03 01:48:00,16.106065526940952,53,15
2024-04-03 01:50:00,15.490704819001682,31,15
2024-04-03 01:52:00,28.420161505212818,51,15
2024-04-03 01:54:00,10.830339840524788,64,15
2024-04-03 01:56:00,7.679173969063285,47,11
2024-04-03 01:58:00,5.666664398814669,43,8
2024-04-03 02:00:00,13.950478537508523,34,15
2024-04-03 02:02:00,17.352151987132228,51,15
2024-04-03 02:04:00,4.8340493399389075,51,7
2024-04-03 02:06:00,14.696767472461168,34,15
2024-04-03 02:08:00,17.581112725505186,49,15
2024-04-03 02:10:00,11.567115865849217,53,15
2024-04-03 02:12:00,14.990532141433068,40,15
2024-04-03 02:14:00,11.856102464100974,57,15
2024-04-03 02:16:00,6.377180199948045,47,9
2024-04-03 02:18:00,9.92329607451985,49,13
2024-04-03 02:20:00,19.061157090328997,44,15
2024-04-03 02:22:00,11.047282040863347,65,15
2024-04-03 02:24:00,21.189995856716052,38,15
2024-04-03 02:26:00,14.650017952218189,64,15
2024-04-03 02:28:00,14.40791450629195,46,15
2024-04-03 02:30:00,13.85614370503589,51,15
2024-04-03 02:32:00,16.621215869603898,46,15
2024-04-03 02:34:00,16.694557500939613,57,15
2024-04-03 02:36:00,16.219795993442904,48,15
2024-04-03 02:38:00,17.72763508933255,50,15
2024-04-03 02:40:00,21.834234216595192,38,15
2024-04-03 02:42:00,13.1435616271637,47,15
2024-04-03 02:44:00,22.935935628633636,45,15
2024-04-03 02:46:00,11.112448712216661,56,15
2024-04-03 02:48:00,8.465525124878582,49,12
2024-04-03 02:50:00,9.529235524989346,54,13
2024-04-03 02:52:00,15.37937239583968,52,15
2024-04-03 02:54:00,12.806895944687154,50,15
2024-04-03 02:56:00,12.858761586183892,59,15
2024-04-03 02:58:00,17.58111951580767,47,15
2024-04-03 03:00:00,21.349210387050807,38,15
2024-04-03 03:02:00,10.894526479900712,54,15
2024-04-03 03:04:00,11.400077112307454,37,15
2024-04-03 03:06:00,22.217157600080277,52,15
2024-04-03 03:08:00,12.065723447423196,51,15
2024-04-03 03:10:00,15.125156806038543,50,15
2024-04-03 03:12:00,26.611921324252343,50,15
2024-04-03 03:14:00,13.290782076448554,59,15
2024-04-03 03:16:00,16.604078656964987,60,15
2024-04-03 03:18:00,14.741138186821756,43,15
2024-04-03 03:20:00,10.615595397514173,60,14
2024-04-03 03:22:00,20.417010340042665,42,15
2024-04-03 03:24:00,22.47581014717447,49,15
2024-04-03 03:26:00,13.59174447357517,68,15
2024-04-03 03:28:00,26.30556528982894,56,15
2024-04-03 03:30:00,21.875722439570673,67,15
2024-04-03 03:32:00,10.898625838054397,56,15
2024-04-03 03:34:00,14.82291861184815,59,15
2024-04-03 03:36:00,18.23264277989619,53,15
2024-04-03 03:38:00,21.61600846830984,67,15
2024-04-03 03:40:00,20.595901792038543,75,15
2024-04-03 03:42:00,7.6800331933973975,56,11
2024-04-03 03:44:00,13.21595236356875,61,15
2024-04-03 03:46:00,15.368623507120889,68,15
2024-04-03 03:48:00,17.006906044882776,63,15
2024-04-03 03:50:00,14.13089963018785,68,15
2024-04-03 03:52:00,17.81335467420344,51,15
2024-04-03 03:54:00,19.610572544293262,61,15
2024-04-03 03:56:00,8.009613291899276,50,11
2024-04-03 03:58:00,38.87442164869563,38,15
2024-04-03 04:00:00,13.320413360435133,66,15
2024-04-03 04:02:00,15.278748851695264,57,15
2024-04-03 04:04:00,17.98991571920425,61,15
2024-04-03 04:06:00,12.238835444696152,65,15
2024-04-03 04:08:00,23.765328993875865,50,15
2024-04-03 04:10:00,23.16216924189575,62,15
2024-04-03 04:12:00,18.402631343182488,57,15
2024-04-03 04:14:00,24.300234643454985,66,15
2024-04-03 04:16:00,20.556464077535225,72,15
2024-04-03 04:18:00,19.310892557625838,46,15
2024-04-03 04:20:00,26.843105183349522,60,15
2024-04-03 04:22:00,22.34980923311871,44,15
2024-04-03 04:24:00,24.386234962394962,65,15
2024-04-03 04:26:00,20.316413977703437,62,15
2024-04-03 04:28:00,18.173913879945808,53,15
2024-04-03 04:30:00,26.55303560868937,55,15
2024-04-03 04:32:00,27.40570487320353,67,15
2024-04-03 04:34:00,18.221660495985766,64,15
2024-04-03 04:36:00,19.146912199660022,53,15
2024-04-03 04:38:00,30.888296927713164,61,15
2024-04-03 04:40:00,21.877532716547027,73,15
2024-04-03 04:42:00,20.463401256454823,67,15
2024-04-03 04:44:00,31.400788465617662,70,15
2024-04-03 04:46:00,22.025807725371205,74,15
2024-04-03 04:48:00,18.09813441537448,59,15
2024-04-03 04:50:00,25.191267449443895,57,15
2024-04-03 04:52:00,21.872720415061295,55,15
2024-04-03 04:54:00,23.010180821697602,82,15
2024-04-03 04:56:00,37.754491251234015,74,15
2024-04-03 04:58:00,27.646660335762583,48,15
2024-04-03 05:00:00,36.14578963825281,80,15
2024-04-03 05:02:00,18.55153520611796,70,15
2024-04-03 05:04:00,28.4363281339886,62,15
2024-04-03 05:06:00,25.631094365683733,76,15
2024-04-03 05:08:00,15.837137253936746,83,15
2024-04-03 05:10:00,19.979253758535034,77,15
2024-04-03 05:12:00,19.00989304174895,84,15
2024-04-03 05:14:00,20.006770406400207,68,15
2024-04-03 05:16:00,27.5325053828996,75,15
2024-04-03 05:18:00,24.85671202517135,65,15
2024-04-03 05:20:00,27.599001799587306,78,15
2024-04-03 05:22:00,33.0655176720429,70,15
2024-04-03 05:24:00,30.887681392134937,52,15
2024-04-03 05:26:00,27.201206045391213,73,15
2024-04-03 05:28:00,18.448578965568604,51,15
2024-04-03 05:30:00,19.107300260065728,66,15
2024-04-03 05:32:00,23.585208863608052,68,15
2024-04-03 05:34:00,18.97163269974453,63,15
2024-04-03 05:36:00,23.37936153600609,67,15
2024-04-03 05:38:00,17.73087079876304,61,15
2024-04-03 05:40:00,31.451103767209666,78,15
2024-04-03 05:42:00,30.91410540518904,87,15
2024-04-03 05:44:00,16.907920336924818,62,15
2024-04-03 05:46:00,27.821257020139804,76,15
2024-04-03 05:48:00,29.226110283267623,61,15
2024-04-03 05:50:00,22.718512897221505,74,15
2024-04-03 05:52:00,30.671657539343755,57,15
2024-04-03 05:54:00,27.540455635509424,83,15
2024-04-03 05:56:00,16.003769113102265,56,15
2024-04-03 05:58:00,21.86187470514062,60,15
2024-04-03 06:00:00,21.123411450871693,80,15
2024-04-03 06:02:00,29.232803558710774,75,15
2024-04-03 06:04:00,20.513642833352996,71,15
2024-04-03 06:06:00,21.106360517186793,79,15
2024-04-03 06:08:00,23.722128658260193,68,15
2024-04-03 06:10:00,30.820077951363896,73,15
2024-04-03 06:12:00,28.2231141074892,62,15
2024-04-03 06:14:00,27.451296969171445,58,15
2024-04-03 06:16:00,27.780886514275743,81,15
2024-04-03 06:18:00,27.87580905073018,71,15
2024-04-03 06:20:00,25.7787828298648,76,15
2024-04-03 06:22:00,27.877348766041067,76,15
2024-04-03 06:24:00,28.43312009543339,78,15
2024-04-03 06:26:00,27.10974344946588,74,15
2024-04-03 06:28:00,31.609589730800092,82,15
2024-04-03 06:30:00,28.91578908262009,84,15
2024-04-03 06:32:00,40.28456240660312,86,15
2024-04-03 06:34:00,29.68241272335397,74,15
2024-04-03 06:36:00,21.598507312456242,89,15
2024-04-03 06:38:00,38.05774504971049,102,15
2024-04-03 06:40:00,28.8343169929422,98,15
2024-04-03 06:42:00,32.84794815845666,80,15
2024-04-03 06:44:00,32.67061520888724,82,15
2024-04-03 06:46:00,20.009871159009457,79,15
2024-04-03 06:48:00,32.78527947256656,75,15
2024-04-03 06:50:00,25.560657650757868,64,15
2024-04-03 06:52:00,39.443454093646594,75,15
2024-04-03 06:54:00,30.202484504028885,81,15
2024-04-03 06:56:00,34.77924337173805,80,15
2024-04-03 06:58:00,35.88975709390334,89,15
2024-04-03 07:00:00,28.439428749376187,84,15
2024-04-03 07:02:00,29.474794862371056,65,15
2024-04-03 07:04:00,42.5246748343307,85,15
2024-04-03 07:06:00,33.113389988110896,94,15
2024-04-03 07:08:00,31.065345855029328,81,15
2024-04-03 07:10:00,24.926932525687704,69,15
2024-04-03 07:12:00,32.18345537297916,92,15
2024-04-03 07:14:00,23.43116047615967,67,15
2024-04-03 07:16:00,33.41951234216875,79,15
2024-04-03 07:18:00,35.491175578865196,88,15
2024-04-03 07:20:00,26.252421937005252,83,15
2024-04-03 07:22:00,30.74165514706819,106,15
2024-04-03 07:24:00,36.060312907935,77,15
2024-04-03 07:26:00,39.04277031123259,82,15
2024-04-03 07:28:00,36.11991563364899,84,15
2024-04-03 07:30:00,28.170255637630355,79,15
2024-04-03 07:32:00,34.5739997562798,90,15
2024-04-03 07:34:00,31.966478294112093,80,15
2024-04-03 07:36:00,30.60452225890798,84,15
2024-04-03 07:38:00,28.794912649320548,69,15
2024-04-03 07:40:00,37.90627100878988,86,15
2024-04-03 07:42:00,42.35909467018499,84,15
2024-04-03 07:44:00,32.12915203777016,84,15
2024-04-03 07:46:00,33.97059986172877,94,15
2024-04-03 07:48:00,34.04613065106497,82,15
2024-04-03 07:50:00,40.03797632740613,92,15
2024-04-03 07:52:00,37.676196912207956,77,15
2024-04-03 07:54:00,26.60469509914702,90,15
2024-04-03 07:56:00,30.4726272319667,80,15
2024-04-03 07:58:00,34.84667883600398,92,15
2024-04-03 08:00:00,30.703825812716758,92,15
2024-04-03 08:02:00,29.40622488249756,92,15
2024-04-03 08:04:00,37.79897645544914,85,15
2024-04-03 08:06:00,43.49273379479388,93,15
2024-04-03 08:08:00,25.671282606252174,84,15
2024-04-03 08:10:00,35.08855139594203,95,15
2024-04-03 08:12:00,43.32527778683534,86,15
2024-04-03 08:14:00,38.42067228878339,91,15
2024-04-03 08:16:00,39.49932465198401,74,15
2024-04-03 08:18:00,42.13421610363416,99,15
2024-04-03 08:20:00,33.599831121792015,97,15
2024-04-03 08:22:00,33.525334123496876,104,15
2024-04-03 08:24:00,27.59317765663627,91,15
2024-04-03 08:26:00,22.48262755156722,103,15
2024-04-03 08:28:00,38.598229982591626,87,15
2024-04-03 08:30:00,36.78761140030997,93,15
2024-04-03 08:32:00,43.87116934941611,92,15
2024-04-03 08:34:00,43.52126176964161,90,15
2024-04-03 08:36:00,31.24209316949171,89,15
2024-04-03 08:38:00,33.768553061194915,115,15
2024-04-03 08:40:00,44.31411753824381,97,15
2024-04-03 08:42:00,37.16631365164711,96,15
2024-04-03 08:44:00,30.758496140375765,80,15
2024-04-03 08:46:00,37.1866338265964,93,15
2024-04-03 08:48:00,32.668190112512555,97,15
2024-04-03 08:50:00,36.50379265126183,84,15
2024-04-03 08:52:00,32.9882891957059,97,15
2024-04-03 08:54:00,35.25073745450077,89,15
2024-04-03 08:56:00,33.973927277878396,100,15
2024-04-03 08:58:00,35.82036168151202,101,15
2024-04-03 09:00:00,28.93824100748538,108,15
2024-04-03 09:02:00,31.510993041885616,101,15
2024-04-03 09:04:00,31.44716046171984,98,15
2024-04-03 09:06:00,45.37440029855228,116,15
2024-04-03 09:08:00,42.989885360153764,87,15
2024-04-03 09:10:00,36.18161107944898,94,15
2024-04-03 09:12:00,30.213443227553583,93,15
2024-04-03 09:14:00,31.994839493567355,94,15
2024-04-03 09:16:00,32.286322562897816,74,15
2024-04-03 09:18:00,34.17089054882711,103,15
2024-04-03 09:20:00,45.86371331359881,102,15
2024-04-03 09:22:00,31.880941068959913,89,15
2024-04-03 09:24:00,42.226962794766685,90,15
2024-04-03 09:26:00,31.10730698036358,96,15
2024-04-03 09:28:00,42.86834759333672,105,15
2024-04-03 09:30:00,36.305698509575414,96,15
2024-04-03 09:32:00,38.63279154749573,99,15
2024-04-03 09:34:00,34.95689925630565,89,15
2024-04-03 09:36:00,39.19951058275309,92,15
2024-04-03 09:38:00,37.71676627927032,98,15
2024-04-03 09:40:00,40.886439765740725,85,15
2024-04-03 09:42:00,41.81985889077507,116,15
2024-04-03 09:44:00,34.64358812260679,92,15
2024-04-03 09:46:00,44.59486116202195,98,15
2024-04-03 09:48:00,36.99057611590516,95,15
2024-04-03 09:50:00,42.27580520638282,102,15
2024-04-03 09:52:00,37.574717458129676,71,15
2024-04-03 09:54:00,29.418586950449658,84,15
2024-04-03 09:56:00,31.195776742961908,79,15
2024-04-03 09:58:00,43.759320801564144,102,15
2024-04-03 10:00:00,38.54828864155252,91,15
2024-04-03 10:02:00,48.732913529765554,104,15
2024-04-03 10:04:00,37.587857352057924,100,15
2024-04-03 10:06:00,40.84464537776853,103,15
2024-04-03 10:08:00,38.32967938395863,96,15
2024-04-03 10:10:00,45.31782054338567,102,15
2024-04-03 10:12:00,46.2075102797427,91,15
2024-04-03 10:14:00,39.14159476692441,107,15
2024-04-03 10:16:00,33.6237466981314,108,15
2024-04-03 10:18:00,41.84240755831104,88,15
2024-04-03 10:20:00,37.143688869053705,92,15
2024-04-03 10:22:00,38.63085368240515,91,15
2024-04-03 10:24:00,36.07913374409046,106,15
2024-04-03 10:26:00,33.96165684111202,93,15
2024-04-03 10:28:00,39.58894661674453,116,15
2024-04-03 10:30:00,38.6422642750597,117,15
2024-04-03 10:32:00,42.18223380951814,107,15
2024-04-03 10:34:00,43.4988406516338,97,15
2024-04-03 10:36:00,33.67083459816571,94,15
2024-04-03 10:38:00,41.120002996073325,107,15
2024-04-03 10:40:00,40.99016063039087,103,15
2024-04-03 10:42:00,42.01996345340245,89,15
2024-04-03 10:44:00,40.15585397822541,104,15
2024-04-03 10:46:00,46.37140485637114,106,15
2024-04-03 10:48:00,37.33258038933171,120,15
2024-04-03 10:50:00,40.45420402537601,102,15
2024-04-03 10:52:00,40.292753994850045,93,15
2024-04-03 10:54:00,41.28727004778023,87,15
2024-04-03 10:56:00,39.24469732839067,124,15
2024-04-03 10:58:00,46.671885737168324,95,15
2024-04-03 11:00:00,36.470824909182625,96,15
2024-04-03 11:02:00,46.11789938693099,103,15
2024-04-03 11:04:00,41.632624429778396,104,15
2024-04-03 11:06:00,41.53977866805216,108,15
2024-04-03 11:08:00,45.33007605647319,102,15
2024-04-03 11:10:00,38.755096722844364,115,15
2024-04-03 11:12:00,48.95965825020385,122,15
2024-04-03 11:14:00,37.79110001032511,103,15
2024-04-03 11:16:00,43.306597901592816,89,15
2024-04-03 11:18:00,43.72108007828272,103,15
2024-04-03 11:20:00,25.747793419129913,89,15
2024-04-03 11:22:00,39.01938678367953,116,15
2024-04-03 11:24:00,43.40994969883063,102,15
2024-04-03 11:26:00,43.47795050276774,112,15
2024-04-03 11:28:00,49.82497400923183,95,15
2024-04-03 11:30:00,44.7149459156747,95,15
2024-04-03 11:32:00,36.611494390056386,104,15
2024-04-03 11:34:00,40.569846536492925,92,15
2024-04-03 11:36:00,39.468446441283135,112,15
2024-04-03 11:38:00,44.94478233370713,92,15
2024-04-03 11:40:00,45.19569666328207,107,15
2024-04-03 11:42:00,43.139770857462544,115,15
2024-04-03 11:44:00,42.35982549364575,107,15
2024-04-03 11:46:00,48.334980476213794,92,15
2024-04-03 11:48:00,40.59699583408165,91,15
2024-04-03 11:50:00,46.894467502088986,96,15
2024-04-03 11:52:00,41.35898107149143,112,15
2024-04-03 11:54:00,38.50118308089591,108,15
2024-04-03 11:56:00,43.67975780896486,116,15
2024-04-03 11:58:00,37.33354720649538,99,15
2024-04-03 12:00:00,39.34248409084208,85,15
2024-04-03 12:02:00,42.33087936769689,99,15
2024-04-03 12:04:00,50.25800260575062,105,15
2024-04-03 12:06:00,39.36475739286683,103,15
2024-04-03 12:08:00,46.15702252254307,102,15
2024-04-03 12:10:00,55.97345585942401,114,15
2024-04-03 12:12:00,43.06173433011971,110,15
2024-04-03 12:14:00,38.78228720700534,96,15
2024-04-03 12:16:00,37.14216017476279,111,15
2024-04-03 12:18:00,38.64117885700098,96,15
2024-04-03 12:20:00,44.74250599088412,84,15
2024-04-03 12:22:00,44.06525836428856,93,15
2024-04-03 12:24:00,44.753268487752145,87,15
2024-04-03 12:26:00,42.82521745248536,110,15
2024-04-03 12:28:00,39.98198623300934,105,15
2024-04-03 12:30:00,47.34207575957196,123,15
2024-04-03 12:32:00,43.83320301655322,95,15
2024-04-03 12:34:00,34.25104387511618,94,15
2024-04-03 12:36:00,48.27402051853725,96,15
2024-04-03 12:38:00,36.326349789662736,86,15
2024-04-03 12:40:00,37.30294561812691,73,15
